date,time,temperature,dewpoint,humidity,windspeed,condition
2016-07-17,04:51,78,66,66,3,Mostly Cloudy
2016-07-17,05:51,79,66,64,0,Cloudy
2016-07-17,06:51,78,67,68,6,Mostly Cloudy
2016-07-17,07:51,78,67,68,6,Mostly Cloudy
2016-07-17,08:51,80,68,67,3,Cloudy
2016-07-17,09:51,82,69,65,5,Partly Cloudy
2016-07-17,10:51,84,69,61,3,Partly Cloudy
2016-07-17,11:51,87,67,51,5,Partly Cloudy
2016-07-17,12:51,89,68,50,5,Partly Cloudy
2016-07-17,13:51,90,67,46,0,Partly Cloudy
2016-07-17,14:51,92,64,39,7,Mostly Cloudy
2016-07-17,15:51,89,67,48,15,Partly Cloudy
2016-07-17,16:51,89,69,52,14,Partly Cloudy
2016-07-17,17:51,91,68,47,10,Partly Cloudy
2016-07-17,18:51,90,63,40,8,Partly Cloudy
2016-07-17,19:51,90,62,39,9,Mostly Cloudy
2016-07-17,20:51,86,63,46,10,Mostly Cloudy
2016-07-17,21:51,84,64,51,9,Mostly Cloudy
2016-07-17,22:51,86,60,41,3,Mostly Cloudy
2016-07-17,23:51,86,59,40,5,Partly Cloudy
2016-07-18,00:51,85,60,43,7,Partly Cloudy
2016-07-18,01:51,84,62,47,7,Mostly Cloudy
2016-07-18,02:51,83,64,53,10,Mostly Cloudy
2016-07-18,03:51,82,65,56,12,Partly Cloudy
2016-07-18,04:51,81,66,60,8,Partly Cloudy
2016-07-18,05:51,80,67,64,10,Partly Cloudy
2016-07-18,06:51,81,68,65,9,Mostly Cloudy
2016-07-18,07:51,81,68,65,10,Partly Cloudy
2016-07-18,08:51,84,68,58,9,Fair
2016-07-18,09:51,87,67,51,10,Fair
2016-07-18,10:51,91,67,45,10,Fair
2016-07-18,11:51,93,66,41,13,Mostly Cloudy
2016-07-18,12:51,93,66,41,12,Mostly Cloudy
2016-07-18,13:51,95,66,38,14,Mostly Cloudy
2016-07-18,14:51,94,65,38,16,Cloudy
2016-07-18,15:51,94,65,38,17,Mostly Cloudy
2016-07-18,16:51,93,64,38,12,Cloudy
2016-07-18,17:51,78,69,74,12,Light Rain
2016-07-18,18:51,81,69,67,0,Mostly Cloudy
2016-07-18,19:51,83,68,60,7,Mostly Cloudy
2016-07-18,20:51,81,69,67,9,Mostly Cloudy
2016-07-18,21:51,81,71,72,9,Mostly Cloudy
2016-07-18,22:51,80,71,74,8,Mostly Cloudy
2016-07-18,23:51,80,71,74,9,Mostly Cloudy
2016-07-19,00:51,79,71,77,6,Mostly Cloudy
2016-07-19,01:51,80,70,71,7,Cloudy
2016-07-19,02:51,79,68,69,13,Cloudy
2016-07-19,03:51,78,66,66,9,Mostly Cloudy
2016-07-19,04:51,77,65,66,16,Mostly Cloudy
2016-07-19,05:51,77,60,56,10,Mostly Cloudy
2016-07-19,06:51,77,59,54,13,Partly Cloudy
2016-07-19,07:51,77,59,54,12,Partly Cloudy
2016-07-19,08:51,77,56,48,18,Partly Cloudy
2016-07-19,09:51,78,56,46,15,Partly Cloudy
2016-07-19,10:51,80,55,42,17,Partly Cloudy
2016-07-19,11:51,81,55,41,13,Fair
2016-07-19,12:51,82,53,37,16,Partly Cloudy
2016-07-19,13:51,83,52,34,15,Partly Cloudy
2016-07-19,14:51,82,52,35,15,Partly Cloudy
2016-07-19,15:51,83,52,34,17,Partly Cloudy
2016-07-19,16:51,85,50,30,15,Partly Cloudy
2016-07-19,17:51,83,49,31,17,Partly Cloudy
2016-07-19,18:51,83,51,33,15,Mostly Cloudy
2016-07-19,19:51,82,50,33,12,Mostly Cloudy
2016-07-19,20:51,80,51,36,7,Mostly Cloudy
2016-07-19,21:51,80,52,38,8,Mostly Cloudy
2016-07-19,22:51,78,53,42,8,Mostly Cloudy
2016-07-19,23:51,77,51,40,7,Partly Cloudy
2016-07-20,00:51,76,51,42,8,Mostly Cloudy
2016-07-20,01:51,75,52,44,5,Mostly Cloudy
2016-07-20,02:51,74,52,46,6,Mostly Cloudy
2016-07-20,03:51,72,55,55,3,Mostly Cloudy
2016-07-20,04:51,73,54,51,6,Fair
2016-07-20,05:51,71,53,53,8,Partly Cloudy
2016-07-20,06:51,72,53,51,6,Partly Cloudy
2016-07-20,07:51,74,53,48,7,Fair
2016-07-20,08:51,75,54,48,9,Fair
2016-07-20,09:51,76,53,45,9,Fair
2016-07-20,10:51,78,51,39,10,Fair
2016-07-20,11:51,80,50,35,7,Fair
2016-07-20,12:51,82,51,34,7,Fair
2016-07-20,13:51,82,50,33,9,Fair
2016-07-20,14:51,84,53,34,5,Mostly Cloudy
2016-07-20,15:51,84,53,34,14,Mostly Cloudy
2016-07-20,16:51,83,54,37,14,Partly Cloudy
2016-07-20,17:51,81,56,42,14,Partly Cloudy
2016-07-20,18:51,80,57,45,12,Partly Cloudy
2016-07-20,19:51,79,57,47,10,Fair
2016-07-20,20:51,78,59,52,12,Mostly Cloudy
2016-07-20,21:51,77,60,56,9,Mostly Cloudy
2016-07-20,22:51,78,57,48,10,Mostly Cloudy
2016-07-20,23:51,78,59,52,8,Partly Cloudy
2016-07-21,00:51,77,60,56,8,Fair
2016-07-21,01:51,76,61,60,9,Fair
2016-07-21,02:51,75,61,62,6,Fair
2016-07-21,03:51,75,63,66,8,Fair
2016-07-21,04:51,75,64,69,5,Fair
2016-07-21,05:51,75,65,71,7,Fair
2016-07-21,06:51,75,65,71,10,Fair
2016-07-21,07:51,76,65,69,5,Fair
2016-07-21,08:51,79,63,58,6,Fair
2016-07-21,09:51,82,62,51,5,Fair
2016-07-21,10:51,85,58,40,9,Partly Cloudy
2016-07-21,11:51,87,53,31,6,Fair
2016-07-21,12:51,89,54,30,13,Fair
2016-07-21,13:51,91,54,28,9,Partly Cloudy
2016-07-21,14:51,88,63,43,18,Partly Cloudy
2016-07-21,15:51,88,62,42,16,Partly Cloudy
2016-07-21,16:51,87,63,44,13,Partly Cloudy
2016-07-21,17:51,87,63,44,15,Partly Cloudy
2016-07-21,18:51,84,64,51,13,Partly Cloudy
2016-07-21,19:51,82,66,58,15,Mostly Cloudy
2016-07-21,20:51,81,67,62,12,Partly Cloudy
2016-07-21,21:51,82,64,54,14,Partly Cloudy
2016-07-21,22:51,81,64,56,15,Mostly Cloudy
2016-07-21,23:51,80,65,60,14,Mostly Cloudy
2016-07-22,00:51,79,66,64,14,Fair
2016-07-22,01:51,78,66,66,12,Mostly Cloudy
2016-07-22,02:51,78,67,68,13,Mostly Cloudy
2016-07-22,03:51,77,68,74,8,Partly Cloudy
2016-07-22,04:51,77,69,76,10,Mostly Cloudy
2016-07-22,05:51,77,69,76,10,Mostly Cloudy
2016-07-22,06:51,77,68,74,13,Mostly Cloudy
2016-07-22,07:51,78,68,71,14,Cloudy
2016-07-22,08:51,82,68,62,14,Mostly Cloudy
2016-07-22,09:51,85,67,55,14,Mostly Cloudy
2016-07-22,10:51,88,67,49,14,Mostly Cloudy
2016-07-22,11:51,91,67,45,15,Partly Cloudy
2016-07-22,12:51,93,68,44,12,Partly Cloudy
2016-07-22,13:51,95,68,41,14,Fair
2016-07-22,14:51,95,68,41,8,Partly Cloudy
2016-07-22,15:51,97,68,39,14,Partly Cloudy
2016-07-22,16:51,97,68,39,16,Partly Cloudy
2016-07-22,17:51,97,67,37,16,Partly Cloudy
2016-07-22,18:51,95,69,43,15,Partly Cloudy
2016-07-22,19:51,92,71,50,18,Partly Cloudy
2016-07-22,20:51,91,71,52,14,Partly Cloudy
2016-07-22,21:51,89,71,55,13,Partly Cloudy
2016-07-22,22:51,88,71,57,8,Fair
2016-07-22,23:51,88,70,55,12,Fair
2016-07-23,00:51,87,69,55,10,Fair
2016-07-23,01:51,86,68,55,6,Fair
2016-07-23,02:51,84,67,56,7,Fair
2016-07-23,03:51,84,66,55,16,Fair
2016-07-23,04:51,84,65,53,13,Fair
2016-07-23,05:51,84,64,51,12,Fair
2016-07-23,06:51,84,64,51,13,Fair
2016-07-23,07:51,84,64,51,6,Fair
2016-07-23,08:51,86,64,48,13,Fair
2016-07-23,09:51,89,63,42,14,Fair
2016-07-23,10:51,90,61,38,7,Fair
2016-07-23,11:51,92,59,33,16,Fair
2016-07-23,12:51,94,59,31,16,Fair
2016-07-23,13:51,94,58,30,15,Partly Cloudy
2016-07-23,14:51,95,57,28,16,Partly Cloudy
2016-07-23,15:51,95,56,27,14,Partly Cloudy
2016-07-23,16:51,94,54,26,23,Partly Cloudy / Windy
2016-07-23,17:51,97,56,25,13,Partly Cloudy
2016-07-23,18:51,96,57,27,12,Partly Cloudy
2016-07-23,19:51,95,59,30,10,Partly Cloudy
2016-07-23,20:51,90,55,30,9,Partly Cloudy
2016-07-23,21:51,89,57,34,9,Partly Cloudy
2016-07-23,22:51,87,57,36,7,Fair
2016-07-23,23:51,86,57,37,8,Fair
2016-07-24,00:51,83,60,46,5,Fair
2016-07-24,01:51,80,62,54,7,Partly Cloudy
2016-07-24,02:51,80,62,54,8,Fair
2016-07-24,03:51,79,61,54,7,Fair
2016-07-24,04:51,76,63,64,6,Fair
2016-07-24,05:51,77,61,58,3,Fair
2016-07-24,06:51,78,62,58,3,Partly Cloudy
2016-07-24,07:51,80,61,52,3,Partly Cloudy
2016-07-24,08:51,80,61,52,6,Partly Cloudy
2016-07-24,09:51,84,61,46,7,Partly Cloudy
2016-07-24,10:51,87,61,41,3,Partly Cloudy
2016-07-24,11:51,89,60,38,3,Mostly Cloudy
2016-07-24,12:51,90,59,35,6,Mostly Cloudy
2016-07-24,13:51,93,56,29,5,Mostly Cloudy
2016-07-24,14:51,90,63,40,18,Mostly Cloudy
2016-07-24,15:51,88,63,43,17,Mostly Cloudy
2016-07-24,16:51,88,64,45,17,Mostly Cloudy
2016-07-24,17:51,88,64,45,15,Mostly Cloudy
2016-07-24,18:51,87,65,48,10,Mostly Cloudy
2016-07-24,19:51,85,68,57,9,Mostly Cloudy
2016-07-24,20:51,87,68,53,10,Mostly Cloudy
2016-07-24,21:51,86,67,53,9,Mostly Cloudy
2016-07-24,22:51,85,67,55,9,Mostly Cloudy
2016-07-24,23:51,85,68,57,6,Mostly Cloudy
2016-07-25,00:51,84,66,55,9,Mostly Cloudy
2016-07-25,01:51,84,66,55,7,Cloudy
2016-07-25,02:51,83,65,54,6,Cloudy
2016-07-25,03:51,83,64,53,7,Cloudy
2016-07-25,04:51,81,67,62,10,Cloudy
2016-07-25,05:51,80,67,64,9,Cloudy
2016-07-25,06:51,82,67,60,9,Cloudy
2016-07-25,07:51,81,70,69,6,Mostly Cloudy
2016-07-25,08:51,84,71,65,9,Cloudy
2016-07-25,09:51,83,72,69,13,Mostly Cloudy
2016-07-25,10:51,84,72,67,13,Mostly Cloudy
2016-07-25,11:51,86,72,63,12,Partly Cloudy
2016-07-25,12:51,90,71,54,9,Partly Cloudy
2016-07-25,13:51,92,72,52,8,Partly Cloudy
2016-07-25,14:51,91,73,55,13,Cloudy
2016-07-25,15:51,91,74,57,14,Mostly Cloudy
2016-07-25,16:51,82,72,71,13,Thunder
2016-07-25,17:51,79,76,90,9,Heavy T-Storm
2016-07-25,18:51,78,74,87,12,Light Rain
2016-07-25,19:51,78,71,79,3,Cloudy
2016-07-25,20:51,78,73,84,6,Light Rain
2016-07-25,21:51,78,74,87,9,Mostly Cloudy
2016-07-25,22:51,77,73,88,7,Mostly Cloudy
2016-07-25,23:51,78,73,84,10,Fair
2016-07-26,00:51,77,71,82,8,Fair
2016-07-26,01:51,77,71,82,9,Fair
2016-07-26,02:51,77,70,79,8,Fair
2016-07-26,03:51,77,68,74,7,Fair
2016-07-26,04:51,76,69,79,9,Fair
2016-07-26,05:51,75,68,79,12,Partly Cloudy
2016-07-26,06:51,76,69,79,13,Partly Cloudy
2016-07-26,07:51,77,69,76,8,Partly Cloudy
2016-07-26,08:51,79,69,72,6,Partly Cloudy
2016-07-26,09:51,83,68,60,7,Fair
2016-07-26,10:51,86,65,49,13,Fair
2016-07-26,11:51,87,65,48,16,Fair
2016-07-26,12:51,88,64,45,13,Partly Cloudy
2016-07-26,13:51,89,64,43,10,Mostly Cloudy
2016-07-26,14:51,89,65,45,10,Mostly Cloudy
2016-07-26,15:51,90,64,42,8,Mostly Cloudy
2016-07-26,16:51,90,64,42,8,Mostly Cloudy
2016-07-26,17:51,90,64,42,15,Mostly Cloudy
2016-07-26,18:51,89,64,43,14,Mostly Cloudy
2016-07-26,19:51,88,62,42,12,Mostly Cloudy
2016-07-26,20:51,86,61,43,13,Mostly Cloudy
2016-07-26,21:51,85,61,44,9,Mostly Cloudy
2016-07-26,22:51,84,62,47,8,Mostly Cloudy
2016-07-26,23:51,83,62,49,8,Mostly Cloudy
2016-07-27,00:51,81,63,54,7,Cloudy
2016-07-27,01:51,81,63,54,7,Mostly Cloudy
2016-07-27,02:51,79,64,60,6,Mostly Cloudy
2016-07-27,03:51,77,66,69,3,Mostly Cloudy
2016-07-27,04:51,78,64,62,5,Mostly Cloudy
2016-07-27,05:51,77,63,62,5,Mostly Cloudy
2016-07-27,06:51,77,61,58,6,Mostly Cloudy
2016-07-27,07:51,78,61,56,6,Mostly Cloudy
2016-07-27,08:51,80,60,50,8,Fair
2016-07-27,09:51,82,60,47,7,Fair
2016-07-27,10:51,84,60,44,9,Fair
2016-07-27,11:51,86,62,44,6,Fair
2016-07-27,12:51,89,61,39,5,Fair
2016-07-27,13:51,91,60,35,8,Partly Cloudy
2016-07-27,14:51,93,59,32,10,Partly Cloudy
2016-07-27,15:51,93,59,32,7,Partly Cloudy
2016-07-27,16:51,94,63,36,10,Partly Cloudy
2016-07-27,17:51,90,65,43,13,Partly Cloudy
2016-07-27,18:51,91,65,42,7,Fair
2016-07-27,19:51,88,64,45,8,Partly Cloudy
2016-07-27,20:51,85,65,51,8,Partly Cloudy
2016-07-27,21:51,82,69,65,10,Mostly Cloudy
2016-07-27,22:51,83,69,63,8,Partly Cloudy
2016-07-27,23:51,81,70,69,7,Mostly Cloudy
2016-07-28,00:51,80,72,76,5,Partly Cloudy
2016-07-28,01:51,80,72,76,6,Fair
2016-07-28,02:51,79,73,82,3,Fair
2016-07-28,03:51,80,73,79,0,Fair
2016-07-28,04:51,80,73,79,0,Fair
2016-07-28,05:51,80,72,76,5,Fair
2016-07-28,06:51,80,73,79,0,Partly Cloudy
2016-07-28,07:51,79,73,82,7,Mostly Cloudy
2016-07-28,08:51,83,73,72,6,Mostly Cloudy
2016-07-28,09:51,88,66,48,0,Mostly Cloudy
2016-07-28,10:51,91,64,41,6,Mostly Cloudy
2016-07-28,11:51,92,61,35,5,Mostly Cloudy
2016-07-28,12:51,93,58,31,3,Mostly Cloudy
2016-07-28,13:51,91,63,39,10,Partly Cloudy
2016-07-28,14:51,93,62,36,12,Partly Cloudy
2016-07-28,15:51,88,70,55,21,Mostly Cloudy / Windy
2016-07-28,16:51,87,69,55,15,Mostly Cloudy
2016-07-28,17:51,86,71,61,16,Fair
2016-07-28,18:51,84,69,61,9,Light Rain
2016-07-28,19:51,83,66,56,9,Cloudy
2016-07-28,20:51,82,68,62,5,Cloudy
2016-07-28,21:51,82,66,58,6,Cloudy
2016-07-28,22:51,80,69,69,7,Light Rain
2016-07-28,23:51,80,71,74,10,Light Rain
2016-07-29,00:51,80,71,74,3,Light Rain
2016-07-29,01:51,78,72,81,3,Light Rain
2016-07-29,02:51,77,73,88,5,Light Rain
2016-07-29,03:51,76,71,85,9,Cloudy
2016-07-29,04:51,73,71,93,15,Rain
2016-07-29,05:51,71,69,93,12,Light Rain
2016-07-29,06:51,72,69,91,15,Light Rain
2016-07-29,07:51,72,68,87,13,Light Rain
2016-07-29,08:51,71,68,90,10,Light Rain
2016-07-29,09:51,72,68,87,12,Light Rain
2016-07-29,10:51,74,67,79,10,Mostly Cloudy
2016-07-29,11:51,77,66,69,16,Mostly Cloudy
2016-07-29,12:51,79,67,66,16,Partly Cloudy
2016-07-29,13:51,80,68,67,12,Fair
2016-07-29,14:51,81,69,67,9,Partly Cloudy
2016-07-29,15:51,83,68,60,8,Fair
2016-07-29,16:51,84,68,58,8,Fair
2016-07-29,17:51,85,69,59,7,Fair
2016-07-29,18:51,83,69,63,13,Fair
2016-07-29,19:51,81,68,65,10,Partly Cloudy
2016-07-29,20:51,80,68,67,7,Mostly Cloudy
2016-07-29,21:51,80,67,64,8,Partly Cloudy
2016-07-29,22:51,79,68,69,7,Mostly Cloudy
2016-07-29,23:51,79,69,72,8,Mostly Cloudy
2016-07-30,00:51,78,69,74,10,Partly Cloudy
2016-07-30,01:51,78,70,76,6,Cloudy
2016-07-30,02:51,78,70,76,3,Cloudy
2016-07-30,03:51,78,70,76,5,Partly Cloudy
2016-07-30,04:51,77,70,79,3,Fair
2016-07-30,05:51,76,70,82,5,Partly Cloudy
2016-07-30,06:51,75,71,87,8,Cloudy
2016-07-30,07:51,76,71,85,10,Cloudy
2016-07-30,08:51,77,70,79,9,Cloudy
2016-07-30,09:51,78,69,74,12,Mostly Cloudy
2016-07-30,10:51,78,69,74,9,Mostly Cloudy
2016-07-30,11:51,80,68,67,13,Mostly Cloudy
2016-07-30,12:51,80,69,69,9,Mostly Cloudy
2016-07-30,13:51,79,70,74,10,Mostly Cloudy
2016-07-30,14:51,83,71,67,7,Mostly Cloudy
2016-07-30,15:51,79,73,82,12,Light Rain
2016-07-30,16:51,78,73,84,9,Rain
2016-07-30,17:51,78,73,84,13,Light Rain
2016-07-30,18:51,77,73,88,8,Mostly Cloudy
2016-07-30,19:51,77,72,84,6,Light Rain
2016-07-30,20:51,77,73,88,6,Light Rain
2016-07-30,21:51,77,73,88,5,Light Rain
2016-07-30,22:51,77,73,88,10,Cloudy
2016-07-30,23:51,77,73,88,7,Cloudy
2016-07-31,00:51,76,73,91,8,Light Rain
2016-07-31,01:51,76,73,91,8,Cloudy
2016-07-31,02:51,76,73,91,6,Cloudy
2016-07-31,03:51,76,72,87,8,Cloudy
2016-07-31,04:51,76,72,87,8,Cloudy
2016-07-31,05:51,76,73,91,7,Light Rain
2016-07-31,06:51,76,73,91,10,Cloudy
2016-07-31,07:51,78,73,84,12,Cloudy
2016-07-31,08:51,78,73,84,10,Cloudy
2016-07-31,09:51,80,71,74,9,Cloudy
2016-07-31,10:51,79,71,77,13,Light Rain
2016-07-31,11:51,79,72,79,14,Light Rain
2016-07-31,12:51,78,73,84,13,Light Rain
2016-07-31,13:51,80,71,74,12,Mostly Cloudy
2016-07-31,14:51,81,70,69,13,Cloudy
2016-07-31,15:51,81,69,67,15,Mostly Cloudy
2016-07-31,16:51,80,69,69,13,Light Rain
2016-07-31,17:51,78,72,81,10,Light Rain
2016-07-31,18:51,77,72,84,7,Light Rain
2016-07-31,19:51,77,71,82,12,Mostly Cloudy
2016-07-31,20:51,76,70,82,15,Mostly Cloudy
2016-07-31,21:51,74,70,87,13,Light Rain with Thunder
2016-07-31,22:51,74,71,91,12,Light Rain with Thunder
2016-07-31,23:51,73,71,93,14,Light Rain
2016-08-01,00:51,72,70,93,16,Light Rain
2016-08-01,01:51,72,70,93,15,Cloudy
2016-08-01,02:51,72,69,91,15,Cloudy
2016-08-01,03:51,72,69,91,8,Cloudy
2016-08-01,04:51,72,68,87,17,Cloudy
2016-08-01,05:51,71,67,87,14,Cloudy
2016-08-01,06:51,71,67,87,12,Cloudy
2016-08-01,07:51,71,66,84,12,Cloudy
2016-08-01,08:51,72,66,81,12,Cloudy
2016-08-01,09:51,73,65,76,10,Cloudy
2016-08-01,10:51,73,65,76,8,Cloudy
2016-08-01,11:51,75,65,71,14,Cloudy
2016-08-01,12:51,74,65,73,13,Cloudy
2016-08-01,13:51,77,66,69,9,Mostly Cloudy
2016-08-01,14:51,78,66,66,7,Partly Cloudy
2016-08-01,15:51,79,67,66,8,Partly Cloudy
2016-08-01,16:51,79,67,66,12,Partly Cloudy
2016-08-01,17:51,78,67,68,8,Mostly Cloudy
2016-08-01,18:51,76,66,71,12,Cloudy
2016-08-01,19:51,76,65,69,9,Cloudy
2016-08-01,20:51,75,64,69,6,Cloudy
2016-08-01,21:51,76,63,64,9,Cloudy
2016-08-01,22:51,75,62,64,12,Cloudy
2016-08-01,23:51,74,63,68,7,Mostly Cloudy
2016-08-02,00:51,73,64,73,9,Mostly Cloudy
2016-08-02,01:51,72,64,76,7,Mostly Cloudy
2016-08-02,02:51,72,64,76,7,Cloudy
2016-08-02,03:51,71,64,78,8,Cloudy
2016-08-02,04:51,72,63,73,8,Cloudy
2016-08-02,05:51,72,63,73,8,Cloudy
2016-08-02,06:51,73,63,71,12,Cloudy
2016-08-02,07:51,73,65,76,12,Fair
2016-08-02,08:51,71,64,78,18,Cloudy
2016-08-02,09:51,74,64,71,16,Mostly Cloudy
2016-08-02,10:51,75,62,64,16,Mostly Cloudy
2016-08-02,11:51,76,62,62,14,Partly Cloudy
2016-08-02,12:51,76,64,67,17,Partly Cloudy
2016-08-02,13:51,78,62,58,16,Partly Cloudy
2016-08-02,14:51,76,61,60,20,Mostly Cloudy
2016-08-02,15:51,76,61,60,18,Mostly Cloudy
2016-08-02,16:51,75,61,62,15,Mostly Cloudy
2016-08-02,17:51,76,63,64,14,Mostly Cloudy
2016-08-02,18:51,74,61,64,13,Partly Cloudy
2016-08-02,19:51,74,62,66,9,Partly Cloudy
2016-08-02,20:51,74,60,62,9,Fair
2016-08-02,21:51,73,58,59,6,Fair
2016-08-02,22:51,73,58,59,8,Fair
2016-08-02,23:51,72,60,66,7,Fair
2016-08-03,00:51,71,61,70,6,Fair
2016-08-03,02:51,70,62,76,5,Fair
2016-08-03,03:51,70,61,73,7,Fair
2016-08-03,04:51,70,62,76,8,Fair
2016-08-03,05:51,68,62,81,7,Fair
2016-08-03,06:51,69,62,78,9,Fair
2016-08-03,07:51,70,63,78,8,Partly Cloudy
2016-08-03,08:51,72,62,71,12,Fair
2016-08-03,09:51,73,62,68,10,Fair
2016-08-03,10:51,76,62,62,9,Fair
2016-08-03,11:51,77,62,60,10,Fair
2016-08-03,12:51,79,61,54,9,Partly Cloudy
2016-08-03,13:51,78,61,56,10,Partly Cloudy
2016-08-03,14:51,80,61,52,12,Partly Cloudy
2016-08-03,15:51,80,54,40,10,Fair
2016-08-03,16:51,81,53,38,13,Fair
2016-08-03,17:51,80,55,42,12,Fair
2016-08-03,18:51,79,55,44,9,Fair
2016-08-03,19:51,77,56,48,7,Fair
2016-08-03,20:51,75,56,51,9,Fair
2016-08-03,21:51,74,60,62,8,Fair
2016-08-03,22:51,72,62,71,5,Fair
2016-08-03,23:51,72,61,68,5,Fair
2016-08-04,00:51,72,60,66,6,Fair
2016-08-04,01:51,72,60,66,3,Fair
2016-08-04,02:51,71,62,73,3,Fair
2016-08-04,03:51,71,62,73,0,Fair
2016-08-04,04:51,70,64,81,5,Fair
2016-08-04,05:51,70,65,84,3,Fair
2016-08-04,06:51,70,66,87,6,Fair
2016-08-04,07:51,72,64,76,6,Fair
2016-08-04,08:51,74,64,71,6,Fair
2016-08-04,09:51,76,64,67,7,Fair
2016-08-04,10:51,77,62,60,9,Fair
2016-08-04,11:51,80,61,52,9,Partly Cloudy
2016-08-04,12:51,82,58,44,10,Mostly Cloudy
2016-08-04,13:51,81,56,42,6,Mostly Cloudy
2016-08-04,14:51,83,56,39,10,Fair
2016-08-04,15:51,82,57,42,7,Fair
2016-08-04,16:51,82,56,41,12,Fair
2016-08-04,17:51,80,56,43,12,Fair
2016-08-04,18:51,79,57,47,12,Partly Cloudy
2016-08-04,19:51,77,60,56,10,Mostly Cloudy
2016-08-04,20:51,75,61,62,14,Mostly Cloudy
2016-08-04,21:51,74,62,66,9,Mostly Cloudy
2016-08-04,22:51,74,61,64,8,Fair
2016-08-04,23:51,74,61,64,6,Fair
2016-08-05,00:51,74,61,64,6,Fair
2016-08-05,01:51,73,61,66,6,Fair
2016-08-05,02:51,73,60,64,7,Fair
2016-08-05,03:51,72,60,66,6,Fair
2016-08-05,04:51,72,60,66,8,Fair
2016-08-05,05:51,72,60,66,6,Partly Cloudy
2016-08-05,06:51,73,60,64,0,Mostly Cloudy
2016-08-05,07:51,75,59,57,7,Fair
2016-08-05,08:51,77,60,56,8,Fair
2016-08-05,09:51,79,61,54,9,Fair
2016-08-05,10:51,81,61,50,8,Partly Cloudy
2016-08-05,11:51,82,61,49,8,Partly Cloudy
2016-08-05,12:51,85,61,44,10,Partly Cloudy
2016-08-05,13:51,84,63,49,13,Mostly Cloudy
2016-08-05,14:51,84,63,49,13,Partly Cloudy
2016-08-05,15:51,83,63,51,17,Partly Cloudy
2016-08-05,16:51,83,62,49,17,Mostly Cloudy
2016-08-05,17:51,81,61,50,16,Partly Cloudy
2016-08-05,18:51,80,63,56,12,Mostly Cloudy
2016-08-05,19:51,80,64,58,9,Mostly Cloudy
2016-08-05,20:51,79,64,60,10,Partly Cloudy
2016-08-05,21:51,79,63,58,9,Partly Cloudy
2016-08-05,22:51,79,63,58,12,Fair
2016-08-05,23:51,78,62,58,9,Fair
2016-08-06,00:51,77,61,58,12,Fair
2016-08-06,01:51,76,64,67,13,Fair
2016-08-06,02:51,75,64,69,12,Partly Cloudy
2016-08-06,03:51,75,65,71,8,Partly Cloudy
2016-08-06,04:51,76,67,74,10,Mostly Cloudy
2016-08-06,05:51,76,68,76,12,Mostly Cloudy
2016-08-06,06:51,77,69,76,9,Cloudy
2016-08-06,07:51,78,70,76,7,Cloudy
2016-08-06,08:51,78,71,79,10,Light Rain
2016-08-06,09:51,81,72,74,6,Mostly Cloudy
2016-08-06,10:51,83,71,67,7,Mostly Cloudy
2016-08-06,11:51,86,71,61,12,Cloudy
2016-08-06,12:51,86,72,63,6,Cloudy
2016-08-06,13:51,89,72,57,10,Mostly Cloudy
2016-08-06,14:51,88,71,57,10,Mostly Cloudy
2016-08-06,15:51,90,70,52,14,Mostly Cloudy
2016-08-06,16:51,84,72,67,22,Light Rain / Windy
2016-08-06,17:51,84,71,65,7,Fair
2016-08-06,18:51,86,68,55,8,Partly Cloudy
2016-08-06,19:51,84,69,61,7,Partly Cloudy
2016-08-06,20:51,82,70,67,8,Partly Cloudy
2016-08-06,21:51,83,66,56,14,Fair
2016-08-06,22:51,82,63,52,13,Fair
2016-08-06,23:51,81,61,50,9,Partly Cloudy
2016-08-07,00:51,80,60,50,12,Fair
2016-08-07,01:51,79,61,54,13,Fair
2016-08-07,02:51,77,60,56,10,Fair
2016-08-07,03:51,76,61,60,7,Fair
2016-08-07,04:51,76,60,58,7,Fair
2016-08-07,05:51,75,61,62,10,Fair
2016-08-07,06:51,74,61,64,10,Fair
2016-08-07,07:51,76,61,60,9,Fair
2016-08-07,08:51,78,61,56,8,Partly Cloudy
2016-08-07,09:51,80,61,52,9,Partly Cloudy
2016-08-07,10:51,83,61,47,9,Partly Cloudy
2016-08-07,11:51,85,56,37,8,Partly Cloudy
2016-08-07,12:51,86,55,35,9,Partly Cloudy
2016-08-07,13:51,86,58,38,12,Partly Cloudy
2016-08-07,14:51,88,58,36,15,Partly Cloudy
2016-08-07,15:51,87,56,35,12,Partly Cloudy
2016-08-07,16:51,86,57,37,13,Partly Cloudy
2016-08-07,17:51,87,55,33,16,Fair
2016-08-07,18:51,86,56,36,16,Fair
2016-08-07,19:51,85,56,37,13,Fair
2016-08-07,20:51,84,58,41,10,Fair
2016-08-07,21:51,82,58,44,8,Partly Cloudy
2016-08-07,22:51,81,60,49,7,Partly Cloudy
2016-08-07,23:51,81,56,42,8,Partly Cloudy
2016-08-08,00:51,81,57,44,9,Mostly Cloudy
2016-08-08,01:51,79,59,50,7,Mostly Cloudy
2016-08-08,02:51,78,60,54,7,Mostly Cloudy
2016-08-08,03:51,77,61,58,5,Mostly Cloudy
2016-08-08,04:51,77,61,58,3,Mostly Cloudy
2016-08-08,05:51,75,60,60,6,Mostly Cloudy
